method,space,seed,eval_index,C,epsilon,gamma,mae,std_mae,rmse,std_rmse,r2,std_r2
random,wide,1,18,0.5271270882514467,0.8552269742870702,3.722788138886545e-06,4.270747079399665,0.3042883875998518,5.439058444795725,0.4611736604738421,0.005589116038907482,0.012070584808959275
random,wide,1,19,564353.8155226236,0.4719097193587902,1.366972176296314,4.331642187425219,0.28848338776008586,5.466963190743111,0.4332592997395548,-0.0053302806590339365,0.007248268550273667
random,wide,1,20,2.9270861011111173,0.6457208955749478,1.121095992734569e-06,4.244917826535492,0.3072034403710509,5.415902162308617,0.4642975158459711,0.01414355106753582,0.01359545536691994
random,wide,1,21,30142.859661952134,0.28187782736454214,0.7062923714013418,4.326738669604727,0.2874267268625667,5.463595309863578,0.4339993460911203,-0.004067752380522949,0.007019857411688244
random,wide,1,22,0.8648952350543703,0.8050548331450097,0.029875808050169605,2.6329628187906904,0.2959263756916907,3.512191866601994,0.46920428637614503,0.5865066414198077,0.04883556427581426
random,wide,1,23,4710183.812786496,0.48221238819933654,1.1315501667159766e-05,1.7017709200433528,0.15944677998330162,2.3057244468500118,0.4844312782216454,0.8055312205189029,0.11445478254308139
random,wide,1,24,1128347.210988387,0.5895020620840481,0.0009099517166017202,1.2735320381907325,0.015060522502434188,1.6062462816343306,0.037125696251289746,0.91193126245622,0.014023339329748571
random,wide,1,25,0.016611777192170843,0.9190886196338225,0.05178681598636213,4.279776440054404,0.3056131385773186,5.453924857878992,0.4601264467559134,0.00010531822260382296,0.010709993160766686
random,wide,1,26,276329.95481625566,0.6603553805205233,1.5799446293802817,4.333192089423463,0.28795774958328335,5.467281349240587,0.432194345123096,-0.005474146328854878,0.0075526137696122165
random,wide,2,0,2.2620865017496987,0.8142257405942803,0.00012286777787108493,2.5996622133038456,0.23880338380016944,3.3807021994146176,0.400508735355141,0.6166944128708081,0.03379456584784535
random,wide,2,1,0.06718053827041164,0.7285605268117946,0.015874632560612077,3.7142414256055565,0.3056015858373969,4.793775784258061,0.4663632835891235,0.22854715753559898,0.028967243200521048
random,wide,2,2,0.49103184710778547,0.2749693679060381,2.4323518144346246e-06,4.28180959845225,0.3115513170135663,5.467675860369243,0.47106046115330924,-0.00474645459966323,0.014671049851845018
random,wide,2,3,8258.423190549462,0.15006226330533612,0.008626996850005389,1.25292056084449,0.06898725800831915,1.635699709000884,0.07677007244209476,0.9093758566897868,0.00905841684240282
random,wide,2,4,78.28474066918422,0.4227846732701278,0.04842627790791176,2.147489212284502,0.24965572559769972,2.8756511275478545,0.38461571248229437,0.7225036807031984,0.03507811279018524
random,wide,2,5,4996.427539657549,0.6830648223096253,5.9163201568848836,4.333434817125604,0.28795039759881014,5.4673562292177555,0.4320925834710336,-0.005504399318022024,0.007590847325830994
random,wide,2,6,33.46751738975564,0.3459606655717331,2.0453516621493658e-05,2.119159414208658,0.20296867301483917,2.770590369849589,0.3401687499458513,0.7423545125424618,0.028538078762873908
random,wide,2,7,397.734956303261,0.7755639424726894,1.7316729240850204,4.334165719562625,0.287623752095382,5.4674902243877055,0.4315306772381507,-0.005567773758746774,0.007751263467276052
random,wide,2,8,7.299941932605677,0.4709098854157575,2.9479375261668563,4.3094378516692915,0.29964842001431,5.469975410771797,0.4498178958256294,-0.0060480840832869195,0.006561540203601504
random,wide,2,9,17531.92401931999,0.1045435584329415,5.629258071106742e-06,1.2940151136888227,0.11083186223201145,1.7285518762223506,0.1462858846212551,0.8985196362644118,0.016600724648578685
random,wide,2,10,0.656397665445491,0.6798114614845836,1.5529151104264436,4.303546164284265,0.30539785649966494,5.478642836688021,0.4591238979722012,-0.009046916743317368,0.009850201777627314
random,wide,2,11,439670.08009079896,0.40654239767553646,0.0324379861799106,1.7535358631423352,0.1908855062803283,2.3603292121840727,0.31195855968502845,0.8129813782790766,0.02372242350015023
random,wide,2,12,445.8653748909673,0.8621179849076281,0.01425951072872239,1.4023645494756707,0.07244354332088529,1.834235649831761,0.13929737581080456,0.8864089050422693,0.01052631148767818
random,wide,2,13,87.83659570718456,0.6137169384025872,1.7606813733880415,4.332854587483143,0.288146358089751,5.4672259949893025,0.432490842336953,-0.005446372765105378,0.007468714960917987
random,wide,2,14,291209.2274870833,0.6925181318299735,0.003064731163246406,1.2210885037500714,0.050360230753130716,1.5825719529118163,0.07331129396020909,0.9142136413275646,0.017497987187880405
random,wide,2,15,11.25196498059333,0.21622339101901444,0.004568772440807441,1.221034210969277,0.10802961212936191,1.63090969816322,0.18086974354800728,0.9101828794553342,0.01308843497596278
random,wide,2,16,0.0805995130846528,0.7019494763859895,1.8630688707357385e-06,4.299687163973415,0.30868337128187817,5.481937047320939,0.46470457104480756,-0.010150769701642725,0.012035735368183777
random,wide,2,17,128.19632868357488,0.8351832046922797,1.9237074622103223,4.334693869389042,0.2874576770441633,5.467598902259945,0.4311768444365305,-0.00561666871159221,0.007854890967776978
random,wide,2,18,29.231843864612507,0.5920620110783646,6.5426153454865075,4.3327183300994925,0.28825803116294124,5.467212720145303,0.43264025590150434,-0.005437802656337576,0.007429694970201116
random,wide,2,19,78153.75119057708,0.19616991196827194,0.0007085336966178964,1.3980440144343445,0.04617265108016716,1.776671856964112,0.08064887557332143,0.8911104830880948,0.025142782355920497
random,wide,2,20,0.3515548839658139,0.6038055172624386,1.8554257674344974e-05,4.192383016604766,0.30557465111557053,5.351936524692819,0.4657941525592051,0.03742905167160069,0.01584235750226259
random,wide,2,21,0.1032038017921522,0.8329969641884205,1.3783999283399975e-06,4.30112633429715,0.30643894331077276,5.479581635523252,0.4627214120579586,-0.009319560278523365,0.011434586926809483
random,wide,2,22,0.07846935112803873,0.4884985730839694,0.001425908798654116,3.3959496384002845,0.28040215854792505,4.367026727373926,0.45529443597969355,0.3601216544955844,0.03305056181557946
random,wide,2,23,3823.4170760022203,0.9373431437289681,0.0033736605039832225,1.218456501999019,0.06363027058545467,1.5749215429831493,0.08929160809051179,0.9149701019579883,0.018549425324878386
random,wide,2,24,56698.21014677499,0.6172721367052832,0.010501842124104856,1.2895200151861868,0.049495365671161244,1.6812516356589984,0.08656908898734222,0.9041910850157595,0.011017255975709824
random,wide,2,25,362.2124922166201,0.2266260633591367,5.666731847830427,4.3298888607641235,0.2894443654852173,5.466814426095166,0.4347778234976229,-0.00523835657156666,0.00689617688062689
random,wide,2,26,15894.403514233056,0.04201178906868608,0.007685581853624731,1.2642385745447418,0.08111961106357585,1.644982895267254,0.0789295338525234,0.9083584399706595,0.008985705264516931
random,wide,3,0,0.05899870841674131,0.8012744652063969,4.5464617972392846e-05,4.2579594264788785,0.30438166204248884,5.426216317467478,0.4606806727945627,0.010292299787427206,0.012452689276868578
random,wide,3,1,1735.6347012869478,0.4331269402364738,4.559324420382448e-06,1.5055628993270556,0.13009163362851126,1.9579803565724323,0.18366119920534102,0.8708878942631207,0.011880129153915276
random,wide,3,2,204.86212971725325,0.7345771514092145,1.312720908168753e-05,1.7354888179615575,0.14800173244715512,2.2458277225458523,0.24859198526909007,0.8305806431973194,0.015970494560409807
random,wide,3,3,0.10545038733155002,0.5167401826213637,0.0005477688523921978,3.6383208331535477,0.288930835239921,4.666359760186885,0.46371539577800114,0.26910135600626955,0.030584024245060487
random,wide,3,4,75.10211778398295,0.7378377872921602,0.012811205572454071,1.3518096795352386,0.06113506420468629,1.7629484391434835,0.11493947758345234,0.8949263590445204,0.01015755392697285
random,wide,3,5,4040222.5988607397,0.648547207079825,9.759063553384677e-05,1.4052760581375718,0.14646552755150755,1.9675131218775224,0.6451879869441409,0.8476937255375951,0.13618797320342166
random,wide,3,6,18447.77402137752,0.0014900835088361708,0.00011195545081683805,1.1452568672868235,0.1378017242104885,1.6283789020938915,0.3807689212344978,0.9023415710445837,0.06335059868518668
random,wide,3,7,5769557.061135184,0.3139860020343368,0.00012268982898815434,1.5387378039846684,0.1538501581821085,2.211225533262947,0.7744849018774581,0.8040581656282824,0.18408847576431792
random,wide,3,8,1060228.8898460758,0.47130966518183137,0.012477873522221716,1.3143712200941198,0.0578056481950923,1.719044796494579,0.10405258959124777,0.9001118748977461,0.008723759008301576
random,wide,3,9,91094.69515687918,0.7069650956556235,1.6308801756302273e-06,1.3102033066697998,0.10592699354112817,1.7403132518146691,0.14060996997061706,0.8971633003741845,0.016226189789654007
random,wide,3,10,23.345033490790524,0.6605000674278948,4.324829537925651e-06,3.1984297667442143,0.2789287451671194,4.126868385038156,0.4500941762445429,0.4287260426608537,0.036009075251568844
random,wide,3,11,2416432.636305128,0.630090199785343,2.8205784052681404e-05,1.3617905141823787,0.10149181772412669,1.8491613533057165,0.3214833897084326,0.8773706636833548,0.06352531075048024
random,wide,3,12,4.824672247339867,0.7221648081421175,0.15570292115755635,3.9389686811718776,0.2763611565806556,5.068332722561811,0.44941177308517744,0.13689677817472798,0.016837959695833602
random,wide,3,13,0.9299055101293192,0.6576522108732432,0.6444780343105813,4.302782280801319,0.3044627442637881,5.477927368274208,0.4584507917979137,-0.00879766937227382,0.009849520802860478
random,wide,3,14,13969.799427550668,0.42857290429846195,0.550212244731323,4.3217896664889865,0.28540638918344213,5.4569076526958415,0.43326918125557823,-0.0016171863584948155,0.0072203796469641835
random,wide,3,15,67351.79123948666,0.1023199219220744,1.4104616835799038,4.328790150380641,0.28972709175489675,5.466633780667701,0.43545111639327916,-0.005155209975985553,0.006742137925048938
random,wide,3,16,444544.2909449462,0.47968392351227496,0.0005721255308870751,1.3359726065918276,0.04027917586901619,1.6903218763463435,0.09693445688997826,0.901325797170857,0.024793685931589173
random,wide,3,17,0.20749666831495345,0.291978615987851,0.07744340054683736,4.176469917817714,0.3097061413452539,5.361002674666471,0.4698012361579549,0.034248511446932084,0.01628999143551184
random,wide,3,18,692233.0782405337,0.5618097187308899,8.464876741126769e-05,1.3546610689466674,0.13978638081395614,1.8699388816591942,0.5857025497237794,0.8639155694667318,0.11647035493572029
random,wide,3,19,39.52810460483475,0.19663923977212372,0.019514905084131295,1.4337668652692404,0.10293551858917124,1.9085201917952292,0.18307915012719872,0.8775116709777417,0.008367642496143881
random,wide,3,20,0.41936083427550686,0.7522234183692774,0.16905292893152193,4.265534278288053,0.3032497574011616,5.43981537563185,0.45831611481247914,0.005256277336775961,0.010607030329835263
random,wide,3,21,1267.070763476632,0.20577504822901882,2.8025782095385368,4.3297262870909385,0.2895159113315057,5.466795687415343,0.4349021896916842,-0.005228404905023609,0.006867981711154571
random,wide,3,22,455103.4432434789,0.9643577208942796,1.5237410906001555e-05,1.1855651265664084,0.11272440717125885,1.524006101699977,0.13473997594538722,0.9203138392635024,0.019036359793833744
random,wide,3,23,4104.257050908093,0.9705587631326238,0.01770869328724819,1.5024906429641185,0.10381390569649769,1.975821395626048,0.1902847186178678,0.8685063572364051,0.012416263088919046
random,wide,3,24,121141.91205190586,0.054093757870965264,0.3383937495541308,4.26637747572464,0.2800347962410304,5.394977279704895,0.43685615850612447,0.02117625755342243,0.007962263821592876
random,wide,3,25,21.06574170580002,0.1935275814655144,3.928831518085349e-06,3.3191784128790607,0.2800065732813852,4.2728894266998125,0.45287534656495904,0.38742070484077795,0.035161848206764074
random,wide,3,26,0.8410134013427111,0.1267549797183054,1.0244565067107203,4.302536386274222,0.3097190785326948,5.488494292594972,0.4675485411709254,-0.012520881242024995,0.01286530720682969
random,wide,4,0,3072592.386920219,0.9762437057077041,0.003795708651108819,1.2218999831204467,0.06673213702293232,1.578882985969487,0.09086386318857612,0.9145872767784263,0.018393000225674062
random,wide,4,1,0.05339790459404535,0.37648658437727256,0.017843942863872992,3.878358366439427,0.3052098039762353,4.993128588859818,0.46714878670880994,0.16276915083521476,0.02394084513875063
random,wide,4,2,164858.3173616608,0.8716352741876564,1.666075634157748e-05,1.1868297566845676,0.1171680405509383,1.5520022922986745,0.13543632595280589,0.9174919895371012,0.018974061331099055
random,wide,4,3,786.0906069119837,0.4771535238392063,2.067785844850261,4.331818076224633,0.28860790098613415,5.467055794013044,0.4332952040143525,-0.005363691530916181,0.007249909787206097
random,wide,4,4,74.89735822556634,0.9841529999311214,0.3331401851785858,4.282217812314376,0.27814716571288794,5.402750307823671,0.4313993511591301,0.018211196501844062,0.008437299359641952
random,wide,4,5,21.258476329357233,0.9290263877654195,6.060801845288002,4.335331619917424,0.2872459339811719,5.467711870037105,0.43066367849847836,-0.005670978029064288,0.007995257966600246
random,wide,4,6,0.3974049495986501,0.7048647455647425,0.018279373967021558,2.660331546522924,0.29623820883583035,3.514385607749449,0.46065486859772176,0.5860471262479601,0.046222063838763795
random,wide,4,7,3056561.3146341695,0.13339575545169313,0.04566694072602036,2.0275901491228216,0.23320916557792606,2.7368734572789633,0.368747633979328,0.7486746964597257,0.032009449082106095
random,wide,4,8,302.5578247022493,0.5002261893487459,0.0028532435073831274,1.2081779255652922,0.046941870182466115,1.5472889112586778,0.0830148290592338,0.91784905668151,0.017795151296938583
random,wide,4,9,4238777.056958755,0.22377114677821597,0.0002815540629315563,1.4746164008224028,0.107355422610666,1.9888613198204148,0.4313656861755617,0.853767019180883,0.09195967785029299
random,wide,4,10,499.78477255213994,0.9391070534240088,0.03077488705684954,1.8284134540415606,0.19875171077270615,2.4194837346304,0.318798652020796,0.8033872286585618,0.02564551819025439
random,wide,4,11,1730.3828647728815,0.9297746953080669,7.496071701907499e-05,1.2721001652993686,0.1037334881569847,1.6772791884287865,0.1355591660108247,0.9046057007224073,0.013978041955153318
random,wide,4,12,266.395915351593,0.4760389104754019,0.05377817431701872,2.286304676269285,0.258007921925995,3.052563850594816,0.3970076051786998,0.6872831919855373,0.03743501819215684
random,wide,4,13,0.8970574096450442,0.7706304830917438,0.07044729354508376,3.724978744090212,0.2931028729231628,4.861861446942364,0.4596261308429512,0.2062272275311218,0.027504681462107897
random,wide,4,14,0.5213105899658687,0.3618150599019092,0.0016573418204346,2.116850145882471,0.2042058679766374,2.7592068615843455,0.3504332570395627,0.744621018269176,0.028603035076375884
random,wide,4,15,0.3440078674730499,0.9625074113263784,3.543738109200711e-05,4.108754081418434,0.2956403242590026,5.232784002447647,0.4554788822855391,0.07980785664711842,0.015484520079728593
random,wide,4,16,907836.1339994452,0.7394732431350439,0.00047428870624678795,1.301835471223975,0.05142962997693386,1.6434650551399907,0.11573277211046129,0.9066703326145749,0.025379395416591167
random,wide,4,17,0.02386230182525404,0.5371708512141022,2.543316499306784,4.303121901692946,0.31087702468341516,5.490911044345829,0.46988849169420627,-0.013369398747455508,0.013664851678621758
random,wide,4,18,241218.2884693999,0.37612381317906773,8.542161990152594e-05,1.2413256890683895,0.1506585839546119,1.7750334838382371,0.5943690550203816,0.8760392825772845,0.11191887205735063
random,wide,4,19,13.564177684651366,0.42945988292273374,6.41324267780321,4.327695750706527,0.2906239776370493,5.466352332445348,0.4360263460779284,-0.005035869681848215,0.006467769076195387
random,wide,4,20,314.22060811976417,0.9031955883507381,4.918724635029678,4.335311884346488,0.28724525697334546,5.467741196697494,0.43074967672961495,-0.005679875050034156,0.007988679262695725
random,wide,4,21,35.900011883846076,0.8070479361350381,0.00014174424601145274,1.5746214531190492,0.13203350075178755,2.046045498918919,0.20939910171806092,0.8592592210083001,0.012031904635237243
random,wide,4,22,0.09273513506243057,0.8764338171832751,0.0005563170826366452,3.7001419084047944,0.288748809616873,4.7404170601775135,0.4591758109046445,0.24555322295453888,0.027622686927682084
random,wide,4,23,1814603.4552353565,0.07872015051065484,4.3085772168776055e-05,1.4250460975885666,0.12522827184873592,1.8827348032408637,0.2302638464676265,0.8767214106789163,0.041759436638289855
random,wide,4,24,122898.75577652552,0.23750481762383724,0.022513678385443468,1.4963116422108247,0.12345749999269609,2.0079535091790013,0.21696375440677287,0.8645287781240156,0.011561753110141694
random,wide,4,25,357.30471557618404,0.7000873205228134,3.1617501987216042e-06,1.9568168853262429,0.18119123559704814,2.538083348816913,0.2945207325907012,0.7836661913099305,0.022468799669286516
random,wide,4,26,550.2107909543944,0.08816937300957906,0.08561208048107338,2.893316481232325,0.2671738475786795,3.8321078587244104,0.4202315151306589,0.507002004256129,0.03858677057055344
random,wide,5,0,175803.01289910518,0.515325561042142,0.45246556025124623,4.311942396606258,0.2833820903668897,5.444455184554553,0.4332036271581569,0.002968746419688628,0.0073741332485607524
random,wide,5,1,3.7343276542985278,0.38336888078551823,2.3851457164331215e-06,4.1532470135699375,0.3067250756211004,5.30995819535625,0.46927096690348435,0.05260223075873136,0.018290675903384665
random,wide,5,2,47.45247278567394,0.04875771072716806,2.0745617072200296e-06,3.2160678008720773,0.2748743476164945,4.141990408110711,0.44839292785806134,0.42445683042678295,0.03586992085932187
random,wide,5,3,9830713.411687968,0.23451020166982395,0.03686241474385825,1.8312430687590477,0.20444401703929532,2.474048750478133,0.33339888848859167,0.7945780170766549,0.02665558039525115
random,wide,5,4,82.13494488000003,0.8976776081085488,6.596344861970971,4.335261347808418,0.2872657474594526,5.467729096190134,0.430785910851923,-0.005674498421933505,0.007976954374451816
random,wide,5,5,396350.4343656133,0.4930230187317426,0.0005582550370621654,1.3358267782811857,0.041720827768892,1.6899819834801515,0.10032477636551569,0.901315018598078,0.025263778026822187
random,wide,5,6,12308.472692845762,0.5555961169207234,2.6645200385568756e-06,1.3566914597300612,0.12939598215263926,1.7947998526170479,0.16162317720022745,0.8910524015030784,0.014540256122039791
random,wide,5,7,2.7737316414144013,0.06421443731219101,1.4373357026170588,4.302720274434551,0.30751247430914735,5.486282908145089,0.4636289379698156,-0.011784940795758602,0.011809933495272441
random,wide,5,8,12960.859334188852,0.2273185251609081,1.2320249879708294,4.329621753382879,0.2891808217189596,5.466634947365167,0.43465588767105323,-0.0051749078896989875,0.006907680732252858
random,wide,5,9,1145603.032897483,0.01851721767021075,1.2745834533601514,4.328042658424612,0.2899132052384667,5.4665234453390354,0.4359205359133405,-0.005103129224863978,0.006652078208045609
random,wide,5,10,23305.590220456266,0.5033639655536645,1.01952477799565e-06,1.3751675534085515,0.1257987110374145,1.8136084526481373,0.16195444727722152,0.8888172243315327,0.014109480692438383
random,wide,5,11,85.1144837975751,0.32494264457560607,2.647096981461688e-05,1.7542400823557045,0.15675273363610728,2.275785695699436,0.25429978707195955,0.825999469016595,0.01749226506981732
random,wide,5,12,180276.027376113,0.1490385835335558,0.0001641211728314791,1.3175374346758155,0.10337436396170242,1.845169752640523,0.4823588768134153,0.8715190005272732,0.09446719209912081
random,wide,5,13,19346.745240271302,0.798939490963134,0.001379776377497506,1.2481076825520154,0.040540197151849984,1.5836763510545906,0.0593289381865286,0.9141888057435649,0.016158275531106048
random,wide,5,14,1.3171890623109632,0.7998795260549534,0.00017317794436406332,2.7161726332391454,0.24808396747458886,3.527999107868139,0.41426333393654075,0.5825774857863395,0.03541762983835627
random,wide,5,15,366.1113984230073,0.2361941283958635,0.0035050563946939554,1.232433190485905,0.04332660732175361,1.5882542221961087,0.0627715216344456,0.9137165034385648,0.015775751967645784
random,wide,5,16,0.013515325925254632,0.08582579108682997,3.408531419046605,4.303224826536236,0.3109534314720452,5.491522277173391,0.47072679001342965,-0.013575361594139324,0.013688878603404812
random,wide,5,17,402106.6109100809,0.9510229811957994,0.0003759803712560836,1.295365279605544,0.06326579761109528,1.640477890070644,0.139349577848255,0.9067324342252705,0.027826056622001494
random,wide,5,18,39.339365794761754,0.5561597755338971,3.5899998703492035,4.332441087808007,0.2883747474030689,5.467162833851667,0.4328523997114975,-0.005414139404805995,0.007370538233940792
random,wide,5,19,1.4494991156504067,0.6743897148867628,0.15486443421025486,4.145671916878798,0.2961561022277112,5.320113329227842,0.4574303824785221,0.04873983587127264,0.01358381330024376
random,wide,5,20,14382.914920181496,0.2218885591644547,0.0017651049000691657,1.307532846748694,0.039958753509075906,1.6705486586865834,0.050143823306728445,0.9046715168207822,0.015577073166610052
random,wide,5,21,5867.610449533367,0.6922222746448299,5.618578758369594e-06,1.3647988587379365,0.1284783249912199,1.79973334581562,0.16366684465240988,0.8904674286450887,0.014548376026127113
random,wide,5,22,5229.753256380951,0.7985233458061055,0.0004321033955711294,1.195121273734836,0.07990934939010959,1.5130704470505338,0.11441517854531036,0.921228617166258,0.019188622753853832
random,wide,5,23,0.5574799906213966,0.797933886097021,0.0005410188495877087,2.5980862059138685,0.2410721949502067,3.377583229062734,0.40797069761717775,0.6174706722552452,0.03501008125572972
random,wide,5,24,26.56307422316434,0.6125178041653119,0.09835694906038181,3.2246386942338736,0.2497031348534825,4.188492404174498,0.41884301733225426,0.410770968322742,0.03470560071763228
random,wide,5,25,2944481.1417846344,0.7236762546507963,8.744541011844245,4.333765325086965,0.2878186251304221,5.467425631226111,0.43185446064347066,-0.005535952645082887,0.007662481469448653
random,wide,5,26,190368.14643455957,0.7128902625665684,1.1750467943171163e-05,1.1916950952555223,0.10429890908847186,1.5728929365822335,0.1290972710886948,0.9154609656205072,0.017682105926168316
grid,narrow,0,0,1.0,0.0,1e-05,4.139998569425968,0.3070898225326177,5.29212142045362,0.47721991140999487,0.059130281989618026,0.021597055247717274
grid,narrow,0,1,1.0,0.0,0.0007071067811865475,2.133235895751675,0.2093446170040217,2.7838512774006823,0.3549480003878042,0.7400723477426514,0.029190660358291706
grid,narrow,0,2,1.0,0.0,0.049999999999999996,3.1804370167739813,0.29743248848233206,4.261686303308236,0.46880844611383893,0.3907409085599035,0.04235648839118008
grid,narrow,0,3,1.0,0.5,1e-05,4.137029454208564,0.30444946484529445,5.2869594446314565,0.46697173929079094,0.060789267080169386,0.01795338544931088
grid,narrow,0,4,1.0,0.5,0.0007071067811865475,2.139655575401039,0.20487605705340214,2.779635845155275,0.3548317638531413,0.7407896617871553,0.02979203738499512
grid,narrow,0,5,1.0,0.5,0.049999999999999996,3.2039667662661855,0.29274088008990456,4.276914077043583,0.4687842809070375,0.38637342659918533,0.04203791680655173
grid,narrow,0,6,1.0,1.0,1e-05,4.141379542312579,0.2965031841087921,5.272063022643315,0.4545470354928223,0.06585949434744495,0.014192404419065276
grid,narrow,0,7,1.0,1.0,0.0007071067811865475,2.172114193317976,0.203795311695652,2.8110916545534548,0.3512952314604232,0.734888992583275,0.028888623183770206
grid,narrow,0,8,1.0,1.0,0.049999999999999996,3.244151916888959,0.2900826504813201,4.300918070289486,0.46930449184014117,0.37944872354663256,0.041987578359998314
grid,narrow,0,9,223.60679774997897,0.0,1e-05,1.7510089139631275,0.1660191331970926,2.277784745951892,0.2716211759054094,0.8258279893787712,0.01872499001635067
grid,narrow,0,10,223.60679774997897,0.0,0.0007071067811865475,1.1341931775578158,0.10628635190353651,1.5333315824311677,0.14522095383264821,0.9197339455472482,0.016867137926886006
grid,narrow,0,11,223.60679774997897,0.0,0.049999999999999996,2.107536298492139,0.24061894667613518,2.848858703597278,0.37980720337840457,0.7277132993686994,0.03364867918571506
grid,narrow,0,12,223.60679774997897,0.5,1e-05,1.768201442880347,0.15444977574470378,2.291083498322208,0.25196062930527446,0.823631483007999,0.01732214790447323
grid,narrow,0,13,223.60679774997897,0.5,0.0007071067811865475,1.1382334187515688,0.0993068043568418,1.5224014016214533,0.12444767529464038,0.9213860971747575,0.011961111648643887
grid,narrow,0,14,223.60679774997897,0.5,0.049999999999999996,2.201815492356478,0.253482036668097,2.940717293780641,0.3897277802330143,0.7097916964376144,0.036076201547928594
grid,narrow,0,15,223.60679774997897,1.0,1e-05,1.7915139819396937,0.154524935530103,2.312129596579708,0.2521101248095253,0.8204337895039847,0.016161238917052102
grid,narrow,0,16,223.60679774997897,1.0,0.0007071067811865475,1.1890605785794128,0.11232128432767832,1.5553992043325366,0.12403364407964645,0.9175473221975199,0.015897490047728426
grid,narrow,0,17,223.60679774997897,1.0,0.049999999999999996,2.3267296984265107,0.25904285938603044,3.060091049545958,0.3926017886388391,0.6856606777501918,0.03726312721142946
grid,narrow,0,18,49999.99999999999,0.0,1e-05,1.2305002486074437,0.08640801871004782,1.662044293617667,0.12202540813722404,0.9058009542956285,0.01725818858486919
grid,narrow,0,19,49999.99999999999,0.0,0.0007071067811865475,1.4880772044262578,0.0491007815187628,1.904960500472237,0.09407683258067065,0.8744745747754263,0.030691182669614857
grid,narrow,0,20,49999.99999999999,0.0,0.049999999999999996,2.107536298492139,0.24061894667613518,2.848858703597278,0.37980720337840457,0.7277132993686994,0.03364867918571506
grid,narrow,0,21,49999.99999999999,0.5,1e-05,1.232719314284583,0.10253789594893402,1.6480469439149115,0.1374012608009931,0.9075557715496261,0.01651540864419299
grid,narrow,0,22,49999.99999999999,0.5,0.0007071067811865475,1.3100850161409479,0.02288416937912718,1.6502247992049266,0.05194557817285976,0.9066743738580048,0.017714769565732383
grid,narrow,0,23,49999.99999999999,0.5,0.049999999999999996,2.201815492356478,0.253482036668097,2.940717293780641,0.3897277802330143,0.7097916964376144,0.036076201547928594
grid,narrow,0,24,49999.99999999999,1.0,1e-05,1.2702685518857597,0.09440765525926623,1.6736295667657664,0.13097341659868394,0.9048884080336432,0.014828957303525002
grid,narrow,0,25,49999.99999999999,1.0,0.0007071067811865475,1.2647088672299165,0.0389604046388129,1.583546805160461,0.0730942144264618,0.9142363865079179,0.01629975815579846
grid,narrow,0,26,49999.99999999999,1.0,0.049999999999999996,2.3267296984265107,0.25904285938603044,3.060091049545958,0.3926017886388391,0.6856606777501918,0.03726312721142946
llm,narrow,0,0,1,0.02,1e-05,4.140279275577525,0.30732163620386915,5.292982233122439,0.4771691246197896,0.05882087063846582,0.021663513442670056
llm,narrow,0,1,1,0.2,1e-05,4.1380922982259944,0.30663940800707146,5.29146658732912,0.47250436866360573,0.0592803599099339,0.01998446793487063
llm,narrow,0,2,1,0.7,1e-05,4.138511147121865,0.300652364797233,5.278310840996359,0.4621655531653457,0.06377992621263515,0.016530566685979915
llm,narrow,0,3,1,0.02,0.007,1.716350895954863,0.19500034566921967,2.269697406506438,0.33915973176218916,0.826999959001394,0.028062600527226766
llm,narrow,0,4,1,0.2,0.007,1.716744876200989,0.19200812848563473,2.270940516146359,0.33883512026422485,0.8268047400424449,0.028066601730115354
llm,narrow,0,5,1,0.7,0.007,1.7496711092787005,0.1969810758281578,2.3040284406241773,0.3452107371211731,0.8217067768093578,0.029136417967938408
llm,narrow,0,6,1,0.02,0.05,3.1809603644242452,0.29741509103516794,4.262037067007298,0.4689702660220943,0.3906433354349474,0.04236087246330591
llm,narrow,0,7,1,0.2,0.05,3.1870378315876438,0.295799234761129,4.266064490642863,0.4688679922274486,0.3894969526988743,0.042071256382462195
llm,narrow,0,8,1,0.7,0.05,3.2199910676578845,0.28894652556277306,4.286199950016281,0.4686366127713612,0.38370073181665304,0.04177421053486393
llm,narrow,0,9,200,0.02,1e-05,1.7814262508286554,0.1718782666691752,2.3222209738552815,0.28612430340694267,0.8190281332606858,0.020248271095178773
llm,narrow,0,10,200,0.2,1e-05,1.7829723005293565,0.16814594859542115,2.3178097809753444,0.2735510273880577,0.8195960265555848,0.01965032246218884
llm,narrow,0,11,200,0.7,1e-05,1.8037702005030725,0.15995397079310386,2.3355293889547317,0.258274299479659,0.8167682118228704,0.017524833656824126
llm,narrow,0,12,200,0.02,0.007,1.2724909256893575,0.07798848798182921,1.651705921796196,0.07265594785759392,0.9075522596027884,0.009367766826563387
llm,narrow,0,13,200,0.2,0.007,1.2406597999348983,0.06672236443098695,1.6184537383246593,0.06441278324816295,0.9110952700696554,0.010533265051483843
llm,narrow,0,14,200,0.7,0.007,1.239467750354012,0.0543511888147942,1.613061392058641,0.06875113114166875,0.9113808508282553,0.013965024857324381
llm,narrow,0,15,200,0.02,0.05,2.110468442690044,0.24132778381232542,2.851992642998439,0.3802481279754706,0.7271093107237278,0.03376742762711217
llm,narrow,0,16,200,0.2,0.05,2.140227140632948,0.24759998087227073,2.8821140878031017,0.3848640782224192,0.7212872013279134,0.03483889399668139
