file_idx,smiles,dft_barrier,split,am1_barrier,rdkit__hbond_acceptors,rdkit__hbond_donors,rdkit__amide_bonds,rdkit__tpsa,rdkit__mol_wt,rdkit__logp,rdkit__molar_refractivity,rdkit__rotatable_bonds,rdkit__ring_count,rdkit__fraction_csp3,rdkit__heavy_atom_count,rdkit__peoe_charge_mean,rdkit__peoe_charge_std,rdkit__peoe_charge_min,rdkit__peoe_charge_max,rdkit__crippen_logp_mean,rdkit__crippen_logp_std,rdkit__crippen_logp_min,rdkit__crippen_logp_max,rdkit__crippen_mr_mean,rdkit__crippen_mr_std,rdkit__crippen_mr_min,rdkit__crippen_mr_max,rdkit__estate_mean,rdkit__estate_std,rdkit__estate_min,rdkit__estate_max,gs__rdkit3d_radius_of_gyration,gs__rdkit3d_asphericity,gs__rdkit3d_eccentricity,gs__rdkit3d_inertial_shape_factor,gs__rdkit3d_npr1,gs__rdkit3d_npr2,gs__rdkit3d_pmi1,gs__rdkit3d_pmi2,gs__rdkit3d_pmi3,gs__rdkit3d_spherocity_index,gs__rdkit3d_labute_asa,gs__rdkit3d_molecular_volume,gs__rdkit3d_freesasa_total,gs__morfeus_sasa_area,gs__morfeus_sasa_volume,gs__morfeus_surface_area,gs__morfeus_surface_volume,gs__morfeus_pint,gs__HOMO_eV,gs__LUMO_eV,gs__chemical_potential_eV,gs__hardness_eV,gs__softness_per_eV,gs__electrophilicity_eV,gs__geometry_scf_energy_eV,gs__lowest_vibrational_frequency_cm-1,gs__lowest_ir_intensity,gs__spe_energy_eV,gs__mulliken_mean,gs__mulliken_std,gs__mulliken_min,gs__mulliken_max,gs__mulliken_abs_mean,gs__mulliken_abs_max,gs__mulliken_C_mean,gs__mulliken_C_std,gs__mulliken_C_min,gs__mulliken_C_max,gs__mulliken_C_abs_mean,gs__mulliken_C_abs_max,gs__mulliken_H_mean,gs__mulliken_H_std,gs__mulliken_H_min,gs__mulliken_H_max,gs__mulliken_H_abs_mean,gs__mulliken_H_abs_max,gs__mulliken_N_mean,gs__mulliken_N_std,gs__mulliken_N_min,gs__mulliken_N_max,gs__mulliken_N_abs_mean,gs__mulliken_N_abs_max,gs__mulliken_O_mean,gs__mulliken_O_std,gs__mulliken_O_min,gs__mulliken_O_max,gs__mulliken_O_abs_mean,gs__mulliken_O_abs_max,ts__rdkit3d_radius_of_gyration,ts__rdkit3d_asphericity,ts__rdkit3d_eccentricity,ts__rdkit3d_inertial_shape_factor,ts__rdkit3d_npr1,ts__rdkit3d_npr2,ts__rdkit3d_pmi1,ts__rdkit3d_pmi2,ts__rdkit3d_pmi3,ts__rdkit3d_spherocity_index,ts__rdkit3d_labute_asa,ts__rdkit3d_molecular_volume,ts__rdkit3d_freesasa_total,ts__morfeus_sasa_area,ts__morfeus_sasa_volume,ts__morfeus_surface_area,ts__morfeus_surface_volume,ts__morfeus_pint,ts__HOMO_eV,ts__LUMO_eV,ts__chemical_potential_eV,ts__hardness_eV,ts__softness_per_eV,ts__electrophilicity_eV,ts__geometry_scf_energy_eV,ts__lowest_vibrational_frequency_cm-1,ts__lowest_ir_intensity,ts__spe_energy_eV,ts__mulliken_mean,ts__mulliken_std,ts__mulliken_min,ts__mulliken_max,ts__mulliken_abs_mean,ts__mulliken_abs_max,ts__mulliken_C_mean,ts__mulliken_C_std,ts__mulliken_C_min,ts__mulliken_C_max,ts__mulliken_C_abs_mean,ts__mulliken_C_abs_max,ts__mulliken_H_mean,ts__mulliken_H_std,ts__mulliken_H_min,ts__mulliken_H_max,ts__mulliken_H_abs_mean,ts__mulliken_H_abs_max,ts__mulliken_N_mean,ts__mulliken_N_std,ts__mulliken_N_min,ts__mulliken_N_max,ts__mulliken_N_abs_mean,ts__mulliken_N_abs_max,ts__mulliken_O_mean,ts__mulliken_O_std,ts__mulliken_O_min,ts__mulliken_O_max,ts__mulliken_O_abs_mean,ts__mulliken_O_abs_max
313,C(=C\C(=O)C)(/Cl)\Br,10.38439387,train,23.024724227,1.0,0.0,0.0,17.07,183.43200000000002,2.0505,33.544,1.0,0.0,0.25,7.0,-2.523234146875356e-18,0.1100398766015117,-0.2951032565066879,0.15413242371839686,0.1864090909090909,0.307238173689242,-0.2783,0.8456,3.049454545454545,2.560973300902195,0.0,8.927,3.6464646464646466,4.154911365633012,-2.7867129629629632,10.683703703703703,1.994583379154247,0.2180562877847097,0.9061990772019018,0.0024910215163576437,0.42285131249461866,0.7180788673923902,288.2668265516874,489.5297949906887,681.7214894073576,0.4126426377366557,70.93731310300043,111.56800000000003,292.1726634245437,287.22986036798727,399.4179865140666,174.61218705374708,154.60791154784908,17.24337314695844,-10.4167903109905,-0.2021805909215,-5.309485450956,5.1073048600345,0.09789899246324264,2.7598348372063906,-1.0711922959300613,33.8311,0.1412,-1.1511813269290954,6.308085367188389e-18,0.17726415051042277,-0.267526,0.259237,0.16041418181818184,0.267526,-0.09087999999999999,0.20563154634321068,-0.267526,0.259237,0.2204985,0.267526,0.12573674999999998,0.02651761005798788,0.105401,0.171342,0.12573674999999998,0.171342,,,,,,,-0.259521,0.0,-0.259521,-0.259521,0.259521,0.259521,2.380448453764834,0.12480418450158565,0.8349353914076205,0.0010326357152817872,0.5503479737175413,0.6975682481700779,675.5221012084833,856.2269532076456,1227.4454226576038,0.3832161422788108,98.37494033069274,158.54400000000004,347.530400903243,340.3374919337475,514.5741055970894,221.6544155854072,212.2021082288185,17.947946162460997,-3.9129971701900006,3.378565567808,-0.2672158011910002,3.6457813689990006,0.13714481187808633,0.00979272715217056,-2.305222843452378,-335.5526,0.4901,-3.6276675176860214,-0.058823588235294114,0.3038979996970847,-0.504746,0.565192,0.2500540588235294,0.565192,-0.15707880000000002,0.3028492392339132,-0.504746,0.29244,0.3122188,0.504746,0.11206949999999999,0.028161169416710426,0.072122,0.147897,0.11206949999999999,0.147897,0.565192,0.0,0.565192,0.565192,0.565192,0.565192,-0.458782,0.06012845244973466,-0.502132,-0.373753,0.458782,0.502132
314,C(=C\C=O)(/Cl)\Br,10.1278993721,train,20.4020766873,1.0,0.0,0.0,17.07,169.405,1.6604,28.926999999999996,1.0,0.0,0.0,6.0,3.469446951953614e-18,0.1328430079536245,-0.29848658398438177,0.1443577177447029,0.20754999999999998,0.35793526998606884,-0.2783,0.8456,3.615875,2.769011711671693,0.0,8.927,3.607638888888889,3.745555020137998,-1.0908564814814812,9.892037037037037,1.932328673812243,0.29192253095186915,0.9242500993545913,0.0025599277856060854,0.3817875768579015,0.6182124231501261,241.49604009386493,391.044290535297,632.5403306240842,5.2886603584820766e-11,60.596943096083564,94.50400000000002,263.09716234863834,259.37992581236847,349.86737384391745,146.7082034204847,128.67064158612135,17.11538471890627,-10.6040046401345,-0.9670926246770001,-5.78554863240575,4.8184560077287495,0.10376767977086553,3.4733712338809792,-0.7947517383781187,39.1906,0.6607,-0.8752424729405961,-1.2500000000359446e-07,0.16986311628369877,-0.262478,0.206045,0.15500787500000002,0.262478,-0.05050300000000001,0.18374180774844537,-0.214539,0.206045,0.18786633333333336,0.214539,0.142004,0.031581,0.110423,0.173585,0.142004,0.173585,,,,,,,-0.262478,0.0,-0.262478,-0.262478,0.262478,0.262478,2.2368830277640543,0.029310088811597232,0.660533593424496,0.001240048506542109,0.7507964917057901,0.828712459963509,668.2903576686562,737.6440252340809,890.1085248151837,0.45676660984353434,88.03457032377584,142.12800000000004,328.28093784711587,321.6664243740913,474.7605590710117,201.35886296775269,189.32616265052778,17.844732314051495,-3.8977587945620003,3.1671331059695,-0.3653128442962501,3.53244595026575,0.14154498243982597,0.018889669663279124,-2.087610022277401,-303.1088,0.211,-3.4255078286457197,-0.07142864285714287,0.32633667277666467,-0.544062,0.568169,0.27076835714285713,0.568169,-0.15361650000000002,0.3195249033600511,-0.544062,0.246857,0.306993,0.544062,0.12408949999999999,0.013006573539945098,0.107726,0.144009,0.12408949999999999,0.144009,0.568169,0.0,0.568169,0.568169,0.568169,0.568169,-0.46738999999999997,0.06678736428896312,-0.515221,-0.372941,0.46738999999999997,0.515221
315,C(=C\C(=O)N)(/Cl)\Br,14.9672398864,test,22.9146253661,1.0,1.0,1.0,43.09,184.42000000000002,0.9468000000000001,32.0574,1.0,0.0,0.0,7.0,5.551115123125783e-18,0.18374461929980537,-0.3660531049243401,0.2429363584409347,0.09468000000000001,0.4893781294663667,-1.019,0.8456,3.20574,2.6271869195776683,0.0,8.927,3.5861111111111112,3.8165703620904274,-1.0815972222222217,10.47537037037037,1.9940131680221378,0.24701642908711766,0.9163107036317336,0.002452871806908462,0.4004680941222623,0.6893363512596415,281.032359423815,483.7484535583416,701.7596746122208,0.23162481293168682,68.2174918295257,106.08800000000002,282.3927038681495,278.07932888538073,382.6823595268972,164.50696852201605,145.85578336941006,17.323564852300777,-10.5457722761275,-0.44381769016550005,-5.494794983146501,5.050977292981,0.09899074396846251,2.9888049535254098,-1.1259279086027691,42.6234,0.5744,-1.2479458933205236,-5.551115123125783e-18,0.24785802447570665,-0.423446,0.332902,0.21974780000000002,0.423446,0.002245999999999989,0.23388547789035558,-0.170402,0.332902,0.21968866666666664,0.332902,0.21382833333333337,0.02428611450099738,0.179793,0.234836,0.21382833333333337,0.234836,-0.423446,0.0,-0.423446,-0.423446,0.423446,0.423446,-0.349129,0.0,-0.349129,-0.349129,0.349129,0.349129,2.3413793237464358,0.07556803266762675,0.7805444614565764,0.0010888340899837157,0.6251002669088082,0.7636679044788931,701.3629638380577,856.8359561290216,1122.000742867024,0.5585577229879639,95.65511905721799,152.48800000000003,339.7159887329496,333.73628741445316,498.9211986273177,211.25537989155566,201.04196466664646,18.101295618128095,-4.102388410138,3.3091765359305,-0.39660593710375025,3.70578247303425,0.13492427136194154,0.021223084529453182,-2.452514109378947,-438.6435,0.5659,-3.7434204980458645,-0.062499874999999996,0.33311062609324604,-0.493898,0.563606,0.294026125,0.563606,-0.10346875,0.3565693980583408,-0.476415,0.36511,0.34516775,0.476415,0.16104120000000002,0.03876519142426618,0.118639,0.223134,0.16104120000000002,0.223134,0.08047400000000002,0.483132,-0.402658,0.563606,0.483132,0.563606,-0.4679216666666666,0.02128029104333135,-0.493898,-0.441773,0.4679216666666666,0.493898
316,C(=C\C(=O)NC)(/Cl)\Br,16.3915671652,train,23.2185212926,1.0,1.0,1.0,29.1,198.447,1.2075,36.929700000000004,1.0,0.0,0.25,8.0,1.0675221390626506e-17,0.15517304345117447,-0.35556496676317717,0.24526164031896674,0.09288461538461537,0.3801298519962596,-0.7096,0.8456,2.8407461538461543,2.4256663961810845,0.0,8.927,3.6239316239316244,4.148717227488172,-2.8861882716049383,10.94974537037037,2.189110931013926,0.3060869599359637,0.9411060761451183,0.0024791956773138582,0.33811145121503766,0.7599211425327194,306.5192269760947,688.9161557080092,906.5626907180663,0.20542127920887837,78.55786183644258,123.56000000000003,316.68220959861276,308.8900514285855,435.13332763903276,190.4056336805029,170.0324209534582,17.338387226138323,-10.183588741112,-0.41089191425500005,-5.2972403276835,4.8863484134285,0.10232590018057587,2.8713420242527903,-0.9799011712690104,37.6946,0.0232,-1.0805089506703922,7.692307693062651e-08,0.205251970008146,-0.37298,0.332112,0.17306638461538462,0.37298,-0.01852574999999999,0.20546542759716901,-0.171221,0.332112,0.18458175,0.332112,0.1337894,0.06187884438028882,0.067865,0.228752,0.1337894,0.228752,-0.37298,0.0,-0.37298,-0.37298,0.37298,0.37298,-0.345736,0.0,-0.345736,-0.345736,0.345736,0.345736,2.460023114694595,0.08057206415722036,0.7622755972458046,0.0008012029039028665,0.6472525889044801,0.6931895883912034,865.1860658698286,926.590303635879,1336.7054542558353,0.4132117287714695,105.99548906413487,169.67200000000005,370.9262617454579,363.2070764137564,550.3086125048915,238.15356126771377,226.44050973812492,18.117500590029394,-4.0874221483605,3.336660034831,-0.37538105676475,3.71204109159575,0.13469678477752456,0.01898025025865823,-2.2835691499169855,-443.4428,0.4538,-3.5588262832078583,-0.05263168421052631,0.3032747853383224,-0.490567,0.562731,0.25062042105263155,0.562731,-0.0958836,0.3223151586466885,-0.475047,0.374517,0.29308839999999997,0.475047,0.11787857142857142,0.062256727307994926,0.043225,0.238899,0.11787857142857142,0.238899,0.09831499999999999,0.464416,-0.366101,0.562731,0.464416,0.562731,-0.4642196666666667,0.023914751045234717,-0.490567,-0.432682,0.4642196666666667,0.490567
317,C(=C\C(=O)Nc1ccccc1)(/Cl)\Br,12.9070447065,test,21.233044271,1.0,1.0,1.0,29.1,260.518,3.100200000000001,57.93470000000002,2.0,1.0,0.0,13.0,6.245004513516506e-18,0.12736490243108617,-0.32245232208743946,0.24990109062683613,0.15501000000000004,0.2830968048212484,-0.5188,0.8456,2.8967350000000005,2.0635300589705494,0.0,8.927,3.2930555555555556,4.209654575280814,-1.231105914588057,11.739503968253967,3.063770186145792,0.5472070034804574,0.9828785247992474,0.002108036570913219,0.18425472989439157,0.9079657108276812,430.7162994019326,2122.4726832016477,2337.6132577372873,0.0949683133070511,118.38132491506283,178.01600000000005,405.47595343631764,394.20170573138483,587.740329955737,254.17051073550783,240.39818025347856,19.024068711178824,-8.9375794196725,-0.5616429874319999,-4.74961120355225,4.18796821612025,0.11938963578458146,2.69328770190711,0.4227304058440153,13.6572,0.0345,0.3053846738342884,2.7755575615628915e-18,0.1852888577178887,-0.326642,0.343742,0.167162,0.343742,-0.06831277777777776,0.1628916338822823,-0.180227,0.343742,0.16075055555555556,0.343742,0.16002228571428573,0.036318883485490755,0.129256,0.235359,0.16002228571428573,0.235359,-0.314193,0.0,-0.314193,-0.314193,0.314193,0.314193,-0.326642,0.0,-0.326642,-0.326642,0.326642,0.326642,3.157440635375593,0.30087671130790505,0.9407961032099857,0.0008635579030540345,0.33897299624735006,0.8533796991220637,988.2136404565637,2487.872097474591,2915.316710760818,0.16516151043182317,145.8189521427552,224.41600000000005,450.948068753672,443.4688921134235,700.3969265449203,301.8183105315311,295.4389955146195,19.558621592968784,-4.3306919307075,3.0920296832315,-0.6193311237380001,3.7113608069695,0.13472147441473722,0.05167525616349031,-1.0534457175790783,-434.9136,0.047,-2.261604132587852,-0.0384615,0.27422839979242036,-0.495982,0.562004,0.23120165384615385,0.562004,-0.1078474,0.24810240716131718,-0.480445,0.395314,0.23224160000000005,0.480445,0.14684966666666666,0.04687705964660231,0.111523,0.266584,0.14684966666666666,0.266584,0.11948799999999998,0.44251599999999996,-0.323028,0.562004,0.44251599999999996,0.562004,-0.452644,0.0416509382607403,-0.495982,-0.396427,0.452644,0.495982
318,C(=C\C(=O)N(C)C)(/Cl)\Br,16.4904250079,train,25.2939981469,1.0,0.0,1.0,20.310000000000002,212.474,1.5497,41.557000000000016,1.0,0.0,0.4,9.0,-1.734723475976807e-18,0.13386790990934094,-0.34522236784148824,0.24757463774055144,0.09685624999999999,0.3040865768345218,-0.3187,0.8456,2.5973125,2.265577898648323,0.0,8.927,3.6475694444444446,4.430484272739827,-3.1726466049382713,11.424120370370371,2.275637294754231,0.2618727842381795,0.9281846445094593,0.0023604124873668236,0.37211996143293463,0.8642926404884462,366.1616963620687,850.4538648662015,983.9883218091225,0.37996319719179694,88.89823184335947,140.42400000000004,336.0222360021542,328.68023993280656,478.2201199363017,213.60828894312593,194.07653268383854,17.76320561711566,-9.806438944319,-0.221500674307,-5.013969809313,4.792469135006,0.10433035371011816,2.622853954871717,-0.6960222955222702,27.6527,0.0223,-0.7970604910284497,0.0,0.17460578857386144,-0.340891,0.335477,0.14347075,0.340891,-0.028600599999999993,0.18579926186139706,-0.165753,0.335477,0.1627914,0.335477,0.09794771428571428,0.03470628987338621,0.069466,0.173409,0.09794771428571428,0.173409,-0.328395,0.0,-0.328395,-0.328395,0.328395,0.328395,-0.340891,0.0,-0.340891,-0.340891,0.340891,0.340891,2.6422044682398926,0.15319896816287026,0.8512075737613539,0.0007109125681217267,0.5248291782773793,0.652116838461445,917.2954139555817,1139.7685381123154,1747.7980491983596,0.27103322320530765,116.33585907105176,186.40800000000004,391.7545707145021,381.50770827945604,590.3566229399507,256.1474947078619,250.13347716977734,18.238979022414007,-4.009869700968,3.4419680949745,-0.28395080299675013,3.7259188979712503,0.13419508413676107,0.010819889097210475,-1.8831755971092794,-393.8038,0.3718,-3.171476088820241,-0.04545454545454548,0.2807726383967069,-0.492109,0.562103,0.21819754545454548,0.562103,-0.09089966666666666,0.3000161394734549,-0.476245,0.386788,0.26039833333333334,0.476245,0.09217488888888889,0.04538628665979882,0.037431,0.153548,0.09217488888888889,0.153548,0.10429550000000001,0.45780750000000003,-0.353512,0.562103,0.45780750000000003,0.562103,-0.463405,0.03186352774986892,-0.492109,-0.41897,0.463405,0.492109
319,C(=C\C(=O)OC)(/Cl)\Br,16.1090749506,train,21.6341541725,2.0,0.0,0.0,26.3,199.43099999999998,1.6345,34.879,1.0,0.0,0.25,8.0,2.3129646346357427e-18,0.18953750460468494,-0.4657999471115868,0.332023565647781,0.13620833333333332,0.31927960175561204,-0.2783,0.8456,2.9065833333333333,2.509113969058046,0.0,8.927,3.634259259259258,3.9702097414047572,-2.8445216049382713,10.658078703703703,2.2058511183008256,0.3218004621085959,0.9462296336290325,0.0026787173583771523,0.32349571935694443,0.7941694716171253,296.47378404202266,727.8316661778989,916.4689555440274,0.22974467150315497,76.41806653141482,120.21600000000002,316.2288958906099,307.3197690294153,430.34850004233647,189.02107480415154,165.99264015755847,17.192199375046027,-10.575976913533001,-0.426130289883,-5.5010536017080005,5.074923311825001,0.09852365627574267,2.9814825633278534,-2.9868912657196707,7.965,0.0681,-3.067486856018322,4.625929269271485e-18,0.18347236735132624,-0.32263,0.332604,0.15688233333333335,0.332604,-0.005322749999999998,0.1977074993435694,-0.148702,0.332604,0.17162475,0.332604,0.11575750000000001,0.038109324032971244,0.086813,0.18034,0.11575750000000001,0.18034,,,,,,,-0.2936995,0.028930499999999998,-0.32263,-0.264769,0.2936995,0.32263,2.426349541849133,0.04541736402785844,0.7266653601001135,0.0010513841774997441,0.6869915970596526,0.8647466695767938,822.4840054500481,1035.2969490998773,1197.2257142158762,0.35760682019477547,103.85569375910711,167.76800000000003,370.40468061965333,361.5771097143036,551.515718839129,244.36594738736355,225.2528257993324,18.273476904772807,-3.6580264922715,2.9380132438485,-0.3600066242115001,3.29801986806,0.15160612124938952,0.019648876395701925,-4.128762499917613,-188.6578,0.6316,-5.565149545062102,-0.055555555555555566,0.3111440231272368,-0.594266,0.579166,0.24568755555555555,0.594266,-0.10099879999999999,0.3209891973904418,-0.594266,0.371971,0.26446400000000003,0.594266,0.10567283333333333,0.03111921004469033,0.0567,0.156948,0.10567283333333333,0.156948,0.579166,0.0,0.579166,0.579166,0.579166,0.579166,-0.4354035,0.11653128832313664,-0.540343,-0.257676,0.4354035,0.540343
320,C(=C\C(=O)c1ccccc1)(/Cl)\Br,10.5306537784,train,25.4616552531,1.0,0.0,0.0,17.07,245.503,3.344400000000001,53.63550000000002,2.0,1.0,0.0,12.0,3.854941057726238e-18,0.09862558967078282,-0.28921275020171855,0.18735055542061582,0.18580000000000002,0.2287183445006349,-0.2783,0.8456,2.97975,2.0957507422427675,0.2215,8.927,3.2700617283950617,4.214200655464986,-1.0334490740740738,11.815816326530612,2.728173863043221,0.3642959991137727,0.9545977073649315,0.0019594027761332695,0.29789799780061715,0.9492652254883903,484.4666125061291,1543.7744179470094,1626.283546995781,0.18869981245096798,110.7607761816207,165.77600000000004,379.6056110475963,371.0113827043636,551.5470713972869,240.47959788328305,224.214994789163,19.186305908438374,-10.0853556410815,-0.6054533173625,-5.345404479222,4.7399511618595005,0.1054863189357943,3.0140974105814617,0.41586332310703117,14.4517,0.0143,0.3076135843842123,0.0,0.15825940767227006,-0.26525,0.302104,0.14509144444444444,0.302104,-0.08205211111111112,0.1407740205723299,-0.184278,0.302104,0.14918633333333334,0.302104,0.1467765,0.012681806348072032,0.136745,0.170876,0.1467765,0.170876,,,,,,,-0.26525,0.0,-0.26525,-0.26525,0.26525,0.26525,2.760194088650869,0.12679793355934907,0.8524664826114801,0.000808603881103885,0.5227818818819289,0.8347678184793313,1032.3569277700326,1648.4472212088804,1974.7373877107548,0.3324514045787317,138.19840340931304,213.21600000000004,420.945022334738,412.3377510402602,655.398873518726,280.6321486246944,279.7715866476596,19.754714561392092,-4.05993864946,2.8830462460475,-0.5884462017062502,3.47149244775375,0.14403027156908493,0.04987320835546801,-0.7943199765723695,-347.3227,0.1631,-2.086561785193659,-0.041666625000000006,0.26729976838433234,-0.529694,0.569457,0.214490375,0.569457,-0.12279379999999998,0.2201942661718511,-0.529694,0.335328,0.20578919999999998,0.529694,0.136181375,0.026845955649489828,0.111531,0.194843,0.136181375,0.194843,0.569457,0.0,0.569457,0.569457,0.569457,0.569457,-0.4558346666666666,0.07427710808108302,-0.515888,-0.35117,0.4558346666666666,0.515888
321,C(=C(\C(=O)C)/C)(/Cl)\c1ccccc1,21.6822463786,train,31.1641898554,1.0,0.0,0.0,17.07,194.66100000000003,3.245400000000002,55.57000000000003,2.0,1.0,0.18181818181818182,13.0,0.0,0.08285147512467417,-0.29482667587844885,0.15651157478265443,0.135225,0.15578609332992466,-0.2783,0.6895,2.3154166666666662,1.5107874027767405,0.0,5.853,3.4837962962962963,4.644895036484919,-3.3222150179516268,11.967552752582513,2.5884954992045706,0.18639060495731757,0.8890968609793789,0.001309298620961607,0.45771909704164065,0.7183907141634043,548.6836254633693,861.1596590441941,1198.7343962916477,0.38874955357503793,116.4136124525025,179.93600000000004,391.2721264480913,382.3304071571968,580.8888080950823,258.70112666631826,243.99600842536364,18.21054891520135,-9.399900851672001,-0.2114324618385,-4.805666656755251,4.5942341949167504,0.10883206619140585,2.5134147538018214,-0.476796603099993,31.1487,0.0061,-0.5489883423929051,-4.166666666786482e-08,0.1470407037584829,-0.281266,0.273854,0.13199520833333334,0.281266,-0.0917358181818182,0.12994983165389645,-0.2653,0.273854,0.14152745454545454,0.273854,0.11909890909090909,0.021419591170254076,0.086376,0.157309,0.11909890909090909,0.157309,,,,,,,-0.281266,0.0,-0.281266,-0.281266,0.281266,0.281266,2.8431959991939793,0.11908351607169006,0.8424073644640243,0.0008097725636558038,0.5388411939493646,0.7761358744694523,958.4615598304601,1380.548497846054,1778.745891355381,0.4336472990238457,143.85123968019494,224.78400000000005,436.3215960945775,426.17780124277414,681.237227153802,296.4443639236546,297.5857279993063,18.93785609741178,-3.8349004950965,2.9156999081075,-0.45960029349450005,3.375300201602,0.1481349717464206,0.03129091001742223,-1.3900463502355958,-312.9692,0.1565,-2.700392588940729,-0.033333266666666674,0.24284979144372806,-0.503461,0.570348,0.19196239999999995,0.570348,-0.11710558333333333,0.20766949506385476,-0.503461,0.282255,0.20024875,0.503461,0.10078692307692308,0.028245648191594287,0.039031,0.146189,0.10078692307692308,0.146189,0.570348,0.0,0.570348,0.570348,0.570348,0.570348,-0.4611363333333333,0.04626561993052246,-0.497111,-0.395819,0.4611363333333333,0.497111
322,C(=C(\C=O)/C)(/Cl)\c1ccccc1,19.0181762416,train,25.5287011886,1.0,0.0,0.0,17.07,180.63400000000001,2.8553000000000006,50.953000000000024,2.0,1.0,0.1,12.0,-5.28677630773884e-18,0.09070915485976788,-0.2982104030989577,0.1467486268427941,0.13596666666666674,0.16648668567767363,-0.2783,0.6895,2.4263333333333335,1.5632493733165556,0.0,5.853,3.445767195767196,4.4348791128174945,-3.042843561035526,11.175886085915849,2.580174069677771,0.2601573921530307,0.9250870326589109,0.00169673518692992,0.37975516060526604,0.7333661098197879,432.221902079336,834.6875244608235,1138.1593903567941,0.21855793982977173,106.07324244558562,162.76800000000003,370.2206962138457,360.6301812203511,536.0753269871896,234.3004399639153,220.3985648426097,17.983799659156478,-9.6537830741885,-0.6457261672365,-5.1497546207125,4.504028453476,0.11101173208933066,2.9440280992322396,-0.23611528034428697,17.9572,0.0115,-0.3061116902673541,-4.7619047614469314e-08,0.1380158827566341,-0.279758,0.21331,0.1247839523809524,0.279758,-0.0809515,0.10896394894757624,-0.185721,0.21331,0.1236135,0.21331,0.12188011111111112,0.02037778584878066,0.09263,0.143309,0.12188011111111112,0.143309,,,,,,,-0.279758,0.0,-0.279758,-0.279758,0.279758,0.279758,2.8035893211123644,0.11936917885890859,0.8232537767455615,0.0007124442854489351,0.5676735145082682,0.6805783227229935,955.2723442705952,1145.2668359391537,1682.7847695132896,0.2302837758011154,133.51086967327794,208.54400000000004,420.3386132684653,409.9369548915066,644.8055181000502,276.64965442849984,274.2447119512189,18.712624282473723,-3.9606170940275005,2.6582802055345,-0.6511684442465002,3.3094486497810003,0.1510825677966289,0.06406208218557291,-1.4570922806103292,-317.0042,0.0402,-2.725289334818479,-0.03703692592592592,0.25119216411491674,-0.518871,0.565521,0.19963188888888886,0.565521,-0.11756027272727275,0.20417993035826865,-0.508739,0.23614,0.19727245454545453,0.508739,0.10828127272727271,0.039305860389077095,0.04956,0.190818,0.10828127272727271,0.190818,0.565521,0.0,0.565521,0.565521,0.565521,0.565521,-0.466285,0.05112665399443491,-0.518871,-0.397016,0.466285,0.518871
323,C(=C(\C(=O)N)/C)(/Cl)\c1ccccc1,26.7894957871,train,31.7488659881,1.0,1.0,1.0,43.09,195.64900000000003,2.1417,54.08340000000002,2.0,1.0,0.1,13.0,1.8101462358018856e-18,0.12668511108780822,-0.3658409590507696,0.24535583523332305,0.09311739130434783,0.28634621284484624,-1.019,0.6895,2.351452173913044,1.5269482505594545,0.0,5.853,3.4504830917874396,4.471022995926183,-3.1553435610355267,11.759219419249181,2.569386952168403,0.20215557089139652,0.8953869346422874,0.0012934404180959013,0.44528893683976506,0.6951181275151352,537.4179728652922,838.9361245809,1206.8972040477154,0.31486950172407424,113.69379117902776,174.63200000000003,383.8710132456555,372.8798284485487,563.873869456876,251.80014333979264,237.80089853817782,18.29786419865805,-9.528610702958499,-0.44408980401600007,-4.98635025348725,4.542260449471249,0.11007735147776554,2.7369290166250444,-0.5541958999057767,18.3317,0.0409,-0.6657585214286404,-1.739130434748145e-07,0.18443127663515782,-0.420506,0.336641,0.15638347826086954,0.420506,-0.0665002,0.13923461448346816,-0.182217,0.336641,0.13382840000000001,0.336641,0.1461767,0.04426086245894899,0.093419,0.22822,0.1461767,0.22822,-0.420506,0.0,-0.420506,-0.420506,0.420506,0.420506,-0.366146,0.0,-0.366146,-0.366146,0.366146,0.366146,2.7732962252177336,0.10863118943184814,0.834010470134467,0.0009626860239010919,0.5517486164061358,0.8645590492707961,898.0695967386584,1407.2245469191307,1627.6789284734693,0.43274128010632273,141.13141840672017,219.36000000000004,424.5182474853966,414.8870999064072,662.4132771998542,286.0459005488091,289.8836130994313,18.863199257154548,-3.731225118056,2.9135229973035,-0.40885106037624985,3.32237405767975,0.15049479418015488,0.025156587829776617,-1.6094567636105261,-477.0906,0.0108,-2.8929484285494427,-0.034482793103448275,0.2612684103942863,-0.480119,0.563378,0.21412658620689654,0.563378,-0.09734345454545455,0.22625444149226157,-0.445726,0.362899,0.20619381818181817,0.445726,0.12023166666666667,0.04592620132766141,0.042452,0.213786,0.12023166666666667,0.213786,0.07728200000000002,0.48609600000000003,-0.408814,0.563378,0.48609600000000003,0.563378,-0.4634923333333334,0.01188946576689728,-0.480119,-0.45301,0.4634923333333334,0.480119
