file_idx,smiles,am1_barrier,dft_barrier,split
171,C(=C(\C(=O)N)/Cl)/C,18.859525141677747,14.553736137490034,train
172,C(=C(\C(=O)NC)/Cl)/C,18.536077102634508,15.313096477310069,train
173,C(=C(\C(=O)Nc1ccccc1)/Cl)/C,15.756518943401378,12.109036297459284,train
174,C(=C(\C(=O)N(C)C)/Cl)/C,21.02191651801277,18.35251948246309,train
175,C(=C(\C(=O)OC)/Cl)/C,14.051542031983768,11.543025649878588,train
176,C(=C(\C(=O)c1ccccc1)/Cl)/C,16.21391224327085,11.054878967529476,train
177,C(=C(\C(=O)C)/Br)/C,14.14469695463375,9.816249187647372,train
178,C(=C(\C=O)/Br)/C,10.594605991624006,8.444170237397657,train
179,C(=C(\C(=O)N)/Br)/C,16.404858446905507,13.993146462222512,train
180,C(=C(\C(=O)NC)/Br)/C,16.557065930158743,14.42158463773808,train
181,C(=C(\C(=O)Nc1ccccc1)/Br)/C,14.929497962745993,11.014441612425117,train
182,C(=C(\C(=O)N(C)C)/Br)/C,19.235813512157254,18.01388408719049,train
183,C(=C(\C(=O)OC)/Br)/C,11.74745148650126,12.34134683772254,train
184,C(=C(\C(=O)c1ccccc1)/Br)/C,15.799805550785758,8.988087237707987,train
185,C(=C(\C(=O)C)/c1ccccc1)/C,18.54377157198465,13.288220492438825,train
186,C(=C(\C=O)/c1ccccc1)/C,13.969008890212748,10.75276783743874,train
187,C(=C(\C(=O)N)/c1ccccc1)/C,20.857629468183752,17.491398722516465,train
188,C(=C(\C(=O)NC)/c1ccccc1)/C,21.11331415759123,19.021212347481367,train
189,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)/C,19.558203038644013,15.55273621746636,train
190,C(=C(\C(=O)N(C)C)/c1ccccc1)/C,22.60277403043277,19.495634350086,train
191,C(=C(\C(=O)OC)/c1ccccc1)/C,13.664484223815512,14.446232837530316,test
192,C(=C(\C(=O)c1ccccc1)/c1ccccc1)/C,18.82374210169674,11.795076712471657,train
193,C(=C\C(=O)C)/C,20.915921586888008,14.487241845010317,test
194,C(=C\C=O)/C,19.57604716434075,13.725388447481777,train
195,C(=C\C(=O)N)/C,21.51591782483426,17.90975673748335,train
196,C(=C\C(=O)NC)/C,21.70075917731528,18.444720567525508,train
197,C(=C\C(=O)Nc1ccccc1)/C,19.387320672678232,14.132795960007911,train
198,C(=C\C(=O)N(C)C)/C,22.538666902730768,18.930121310021946,train
199,C(=C\C(=O)OC)/C,18.19559272598626,15.878789610038382,train
200,C(=C\C(=O)c1ccccc1)/C,18.49843075256104,12.036793477492154,train
201,C(=C(\C(=O)C)/C)(/Cl)\C,22.86719747409425,18.35128958241484,train
202,C(=C(\C=O)/C)(/Cl)\C,20.88608153879673,13.336439475002637,train
203,C(=C(\C(=O)N)/C)(/Cl)\C,28.12270718768076,21.232650357464426,test
204,C(=C(\C(=O)NC)/C)(/Cl)\C,27.62006936555676,23.22618459991986,train
205,C(=C(\C(=O)Nc1ccccc1)/C)(/Cl)\C,25.33976911707149,18.550415412420307,train
206,C(=C(\C(=O)N(C)C)/C)(/Cl)\C,28.30669637388951,31.515354179938413,train
207,C(=C(\C(=O)OC)/C)(/Cl)\C,19.217674506828747,19.008273924911805,test
208,C(=C(\C(=O)c1ccccc1)/C)(/Cl)\C,24.03494872294549,20.67486811754065,train
209,C(=C(\C(=O)C)/Cl)(/Cl)\C,16.398835807137264,12.787656212433944,train
210,C(=C(\C=O)/Cl)(/Cl)\C,14.055186374589496,10.29384571235255,train
211,C(=C(\C(=O)N)/Cl)(/Cl)\C,19.26779660973176,15.970919787637284,train
212,C(=C(\C(=O)NC)/Cl)(/Cl)\C,19.547199290384505,16.84499591254564,train
213,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Cl)\C,21.27255465658376,14.185211662490929,train
214,C(=C(\C(=O)N(C)C)/Cl)(/Cl)\C,22.55700711806777,22.87055211241068,train
215,C(=C(\C(=O)OC)/Cl)(/Cl)\C,14.984932388036263,13.907511537275354,train
216,C(=C(\C(=O)c1ccccc1)/Cl)(/Cl)\C,19.40027440853952,14.981979787423256,test
217,C(=C(\C(=O)C)/Br)(/Cl)\C,17.497616028518507,12.538494787314676,train
